strategy_family,tf,rsi_period,ob_level,os_level,entry_mode,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
rsi_low_vol,M1,21,70,30,cross,1.5,4.0,200,0.3,40.58,4028,18.4,0.7909,99.99,-99.99,679,21.21,0.7427,89.09,-86.44,-0.0482,-10.9,13.55,83.14,41.72,19615,19.43,0.8018,100.0,-100.0,4416,21.67,0.7532,100.0,-100.0,-0.0486,0.0,0.0,77.49
rsi_low_vol,M1,14,80,30,cross,1.5,4.0,200,0.3,40.58,5609,20.04,0.845,99.99,-99.99,1426,22.3,0.8131,96.2,-95.42,-0.0319,-3.79,4.57,74.58,41.72,27661,19.57,0.7856,100.0,-100.0,8378,21.09,0.7368,100.0,-100.0,-0.0488,0.0,0.0,69.71
rsi_low_vol,M1,14,80,20,cross,1.5,4.0,200,0.3,40.58,1397,18.47,0.83,93.94,-92.05,227,22.03,0.7875,50.89,-43.0,-0.0425,-43.05,49.05,83.75,41.72,6604,19.37,0.8115,100.0,-100.0,1362,22.98,0.7625,97.79,-97.79,-0.049,-2.21,2.21,79.38
rsi_low_vol,M15,14,70,30,touch,1.5,4.0,50,0.3,43.15,705,19.15,0.9307,57.06,-41.91,156,20.51,0.9591,28.24,-8.14,0.0284,-28.82,33.77,77.87,41.31,3350,20.51,0.9919,80.17,-59.24,722,20.5,0.9427,57.22,-39.2,-0.0492,-22.95,20.04,78.45
rsi_low_vol,M5,14,80,30,touch,1.5,4.0,100,0.2,33.09,1021,21.16,0.9682,68.54,-38.66,142,26.76,1.2284,21.48,27.02,0.2602,-47.06,65.68,86.09,29.38,5326,20.43,0.9175,99.83,-99.27,793,20.68,0.8669,81.07,-67.62,-0.0506,-18.76,31.65,85.11
rsi_low_vol,M1,14,80,20,cross,1.5,3.0,200,0.2,32.51,1397,25.13,0.7903,95.35,-94.28,139,28.06,0.7171,40.45,-34.74,-0.0732,-54.9,59.54,90.05,33.72,6604,25.83,0.7827,100.0,-100.0,912,29.61,0.7318,93.06,-93.06,-0.0509,-6.94,6.94,86.19
rsi_low_vol,M1,14,80,20,touch,1.5,4.0,50,0.3,40.91,1397,19.11,0.8155,95.16,-93.76,98,17.35,0.5902,42.38,-36.49,-0.2253,-52.78,57.27,92.98,42.16,6604,20.73,0.8359,100.0,-100.0,736,23.1,0.7832,88.91,-85.36,-0.0527,-11.09,14.64,88.86
rsi_low_vol,M5,14,70,20,cross,1.5,4.0,100,0.2,33.09,1114,18.76,0.8307,89.89,-84.8,183,19.67,0.8339,34.1,-26.82,0.0032,-55.79,57.98,83.57,29.38,5564,19.61,0.8773,99.92,-99.92,818,19.93,0.8243,77.78,-77.6,-0.053,-22.14,22.32,85.3
rsi_low_vol,M15,14,70,30,touch,1.5,2.0,100,0.3,30.26,705,36.03,1.0497,41.44,17.58,134,34.33,0.9379,23.65,-6.95,-0.1118,-17.79,-24.53,80.99,30.47,3350,34.66,0.9797,64.76,-55.43,631,34.23,0.9266,42.4,-32.46,-0.0531,-22.36,22.97,81.16
rsi_low_vol,M15,14,80,30,touch,1.5,4.0,100,0.3,30.26,362,20.44,1.0498,43.13,7.55,52,25.0,1.2139,10.7,8.07,0.1641,-32.43,0.52,85.64,30.47,1901,20.04,0.9634,85.2,-61.52,309,20.06,0.9102,38.6,-25.98,-0.0532,-46.6,35.54,83.75
rsi_low_vol,M5,14,70,30,touch,1.5,4.0,100,0.2,33.09,1914,20.74,0.9442,78.71,-73.08,343,21.57,0.9291,37.28,-25.15,-0.0151,-41.43,47.93,82.08,29.38,9660,20.99,0.9443,99.96,-99.87,1634,21.18,0.8908,89.42,-86.0,-0.0535,-10.54,13.87,83.08
rsi_low_vol,M1,21,70,20,touch,1.5,2.0,50,0.3,40.91,2234,37.06,0.8076,97.43,-97.38,253,35.97,0.6876,53.3,-50.26,-0.12,-44.13,47.12,88.68,42.16,10544,36.65,0.775,100.0,-100.0,1700,37.53,0.7212,98.91,-98.57,-0.0538,-1.09,1.43,83.88
rsi_low_vol,M15,14,80,30,cross,1.5,3.0,50,0.3,43.15,362,26.8,1.0547,37.66,9.85,49,32.65,1.3721,6.03,12.56,0.3174,-31.63,2.71,86.46,41.31,1901,24.09,0.9002,88.4,-83.15,325,23.69,0.8461,39.99,-36.66,-0.0541,-48.41,46.49,82.9
rsi_low_vol,M1,14,70,30,touch,1.5,3.0,100,0.3,40.4,10034,27.98,0.8554,100.0,-100.0,2833,27.07,0.7396,99.96,-99.95,-0.1158,-0.04,0.05,71.77,41.84,49092,27.23,0.793,100.0,-100.0,15604,27.69,0.7385,100.0,-100.0,-0.0545,0.0,0.0,68.21
rsi_low_vol,M1,14,80,20,cross,1.5,2.0,100,0.2,32.52,1397,35.0,0.7532,94.98,-94.64,78,39.74,0.7686,20.12,-14.74,0.0154,-74.86,79.9,94.42,34.08,6604,35.39,0.7441,100.0,-100.0,595,38.99,0.6896,84.08,-81.89,-0.0545,-15.92,18.11,90.99
rsi_low_vol,M1,21,70,30,touch,1.5,4.0,100,0.2,32.52,4028,20.41,0.8629,99.86,-99.78,392,19.9,0.708,76.41,-72.79,-0.1549,-23.45,26.99,90.27,34.08,19615,21.07,0.8549,100.0,-100.0,2796,22.71,0.8001,99.87,-99.85,-0.0548,-0.13,0.15,85.75
rsi_low_vol,M1,14,80,20,cross,1.5,3.0,200,0.3,40.58,1397,25.13,0.7903,95.35,-94.28,227,27.75,0.7459,52.53,-45.98,-0.0444,-42.82,48.3,83.75,41.72,6604,25.83,0.7827,100.0,-100.0,1362,28.85,0.7279,98.21,-98.16,-0.0548,-1.79,1.84,79.38
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,100,0.3,30.26,411,18.73,0.868,61.06,-41.72,84,15.48,0.672,26.73,-23.17,-0.196,-34.33,18.55,79.56,30.47,1950,21.03,1.0314,80.2,10.8,345,21.16,0.9765,40.98,-13.02,-0.0549,-39.22,-23.82,82.31
rsi_low_vol,M1,21,70,30,cross,1.5,3.0,200,0.3,40.58,4028,25.22,0.7863,99.98,-99.98,679,27.84,0.7347,87.53,-84.94,-0.0516,-12.45,15.04,83.14,41.72,19615,26.07,0.7855,100.0,-100.0,4416,28.19,0.7306,100.0,-100.0,-0.0549,0.0,0.0,77.49
rsi_low_vol,M1,14,80,30,cross,1.5,3.0,200,0.3,40.58,5609,26.92,0.8385,99.99,-99.99,1426,29.94,0.8273,93.51,-92.54,-0.0112,-6.48,7.45,74.58,41.72,27661,26.19,0.7719,100.0,-100.0,8378,27.5,0.717,100.0,-100.0,-0.0549,0.0,0.0,69.71
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,100,0.2,22.18,362,20.99,1.0755,43.0,15.65,20,20.0,0.8992,11.62,-2.1,-0.1763,-31.38,-17.75,94.48,22.66,1901,18.62,0.8817,91.18,-89.59,156,18.59,0.8262,39.69,-23.57,-0.0555,-51.49,66.02,91.79
rsi_low_vol,M1,14,70,20,touch,1.5,3.0,200,0.3,40.58,5822,27.33,0.8262,100.0,-100.0,1802,27.36,0.7232,99.55,-99.49,-0.103,-0.45,0.51,69.05,41.72,28035,27.15,0.7897,100.0,-100.0,9429,28.48,0.7337,100.0,-100.0,-0.056,0.0,0.0,66.37
rsi_low_vol,M1,14,70,30,touch,1.5,2.0,50,0.3,40.91,10034,36.88,0.786,100.0,-100.0,2370,35.4,0.6819,99.89,-99.88,-0.1041,-0.11,0.12,76.38,42.16,49092,36.29,0.7405,100.0,-100.0,13670,36.19,0.6837,100.0,-100.0,-0.0568,0.0,0.0,72.15
rsi_low_vol,M5,14,80,30,touch,1.5,3.0,200,0.3,40.13,1021,26.44,0.954,55.58,-41.47,255,28.24,0.9648,28.06,-10.95,0.0108,-27.52,30.52,75.02,38.31,5326,25.97,0.9187,99.64,-98.72,1462,26.2,0.8618,90.41,-85.95,-0.0569,-9.23,12.77,72.55
rsi_low_vol,M15,14,70,30,touch,1.5,4.0,200,0.2,21.04,705,19.15,0.9307,57.06,-41.91,93,20.43,0.9371,21.33,-6.62,0.0064,-35.73,35.29,86.81,21.32,3350,20.51,0.9919,80.17,-59.24,419,20.53,0.9345,50.57,-27.4,-0.0574,-29.6,31.84,87.49
rsi_low_vol,M1,14,70,30,cross,1.5,3.0,200,0.2,32.51,10034,26.31,0.8058,100.0,-100.0,2036,29.03,0.7784,99.3,-99.16,-0.0274,-0.7,0.84,79.71,33.72,49092,26.17,0.7638,100.0,-100.0,11962,27.55,0.7064,100.0,-100.0,-0.0574,0.0,0.0,75.63
rsi_low_vol,M1,14,70,30,touch,1.5,4.0,200,0.3,40.58,10034,21.71,0.8965,100.0,-100.0,3158,22.67,0.8113,99.92,-99.9,-0.0852,-0.08,0.1,68.53,41.72,49092,21.01,0.8274,100.0,-100.0,17070,22.11,0.7698,100.0,-100.0,-0.0576,0.0,0.0,65.23
rsi_low_vol,M1,14,80,30,cross,1.5,2.0,100,0.3,40.4,5609,36.0,0.7755,100.0,-100.0,1181,37.26,0.7207,94.74,-94.61,-0.0548,-5.26,5.39,78.94,41.84,27661,35.43,0.728,100.0,-100.0,7328,36.05,0.6694,100.0,-100.0,-0.0586,0.0,0.0,73.51
rsi_low_vol,M1,14,80,20,cross,1.5,2.0,100,0.3,40.4,1397,35.0,0.7532,94.98,-94.64,145,36.55,0.666,38.61,-35.69,-0.0872,-56.37,58.95,89.62,41.84,6604,35.39,0.7441,100.0,-100.0,939,38.45,0.6854,93.84,-93.36,-0.0587,-6.16,6.64,85.78
rsi_low_vol,M1,14,70,20,touch,1.5,2.0,50,0.3,40.91,5822,35.92,0.7536,100.0,-100.0,1328,35.32,0.6785,97.91,-97.8,-0.0751,-2.09,2.2,77.19,42.16,28035,36.13,0.7355,100.0,-100.0,7400,36.27,0.6765,100.0,-100.0,-0.059,0.0,0.0,73.6
rsi_low_vol,M1,21,70,30,touch,1.5,4.0,100,0.3,40.4,4028,20.41,0.8629,99.86,-99.78,634,19.56,0.7014,90.63,-88.17,-0.1615,-9.23,11.61,84.26,41.84,19615,21.07,0.8549,100.0,-100.0,4008,22.43,0.7955,99.99,-99.99,-0.0594,-0.01,0.01,79.57
rsi_low_vol,M1,14,80,30,touch,1.5,4.0,50,0.2,33.05,5609,21.64,0.9001,99.93,-99.86,793,22.82,0.8424,77.98,-76.35,-0.0577,-21.95,23.51,85.86,34.33,27661,20.88,0.8279,100.0,-100.0,5114,20.83,0.7685,100.0,-100.0,-0.0594,0.0,0.0,81.51
rsi_low_vol,M1,21,70,20,touch,1.5,2.0,50,0.2,33.05,2234,37.06,0.8076,97.43,-97.38,152,34.87,0.6568,39.77,-37.49,-0.1508,-57.66,59.89,93.2,34.33,10544,36.65,0.775,100.0,-100.0,1180,37.54,0.7151,96.21,-95.06,-0.0599,-3.79,4.94,88.81
rsi_low_vol,M15,14,80,30,touch,1.5,4.0,50,0.3,43.15,362,20.44,1.0498,43.13,7.55,67,29.85,1.6069,8.23,32.38,0.5571,-34.9,24.83,81.49,41.31,1901,20.04,0.9634,85.2,-61.52,358,19.83,0.9031,51.12,-30.89,-0.0603,-34.08,30.63,81.17
rsi_low_vol,M15,14,80,30,touch,1.5,2.0,50,0.3,43.15,362,37.85,1.1398,19.8,33.67,67,46.27,1.61,5.14,24.67,0.4702,-14.66,-9.0,81.49,41.31,1901,34.51,0.9745,75.17,-40.93,358,33.8,0.914,43.5,-22.53,-0.0605,-31.67,18.4,81.17
rsi_low_vol,M15,14,70,30,touch,1.5,3.0,200,0.2,21.04,705,25.39,0.9636,42.14,-26.36,93,24.73,0.8935,24.17,-8.94,-0.0701,-17.97,17.42,86.81,21.32,3350,25.94,0.9848,76.84,-59.52,419,25.54,0.9242,39.68,-27.33,-0.0606,-37.16,32.19,87.49
rsi_low_vol,M1,21,70,30,touch,1.5,3.0,50,0.2,33.05,4028,27.43,0.8537,99.79,-99.73,280,25.36,0.6663,64.69,-62.41,-0.1874,-35.1,37.32,93.05,34.33,19615,27.63,0.8328,100.0,-100.0,2236,28.26,0.7717,99.61,-99.52,-0.0611,-0.39,0.48,88.6
rsi_low_vol,M5,14,80,30,touch,1.5,3.0,100,0.2,33.09,1021,26.44,0.954,55.58,-41.47,142,33.8,1.2505,15.15,28.2,0.2965,-40.43,69.67,86.09,29.38,5326,25.97,0.9187,99.64,-98.72,793,25.85,0.8575,76.12,-66.3,-0.0612,-23.52,32.42,85.11
rsi_low_vol,M1,14,80,30,touch,1.5,2.0,50,0.2,33.05,5609,37.73,0.8191,99.98,-99.98,793,34.55,0.6555,91.67,-91.52,-0.1636,-8.31,8.46,85.86,34.33,27661,36.48,0.7499,100.0,-100.0,5114,36.25,0.6884,100.0,-100.0,-0.0615,0.0,0.0,81.51
rsi_low_vol,M5,21,70,30,cross,1.5,4.0,200,0.2,29.49,835,18.56,0.8282,88.5,-75.82,68,14.71,0.5704,35.39,-25.68,-0.2578,-53.11,50.14,91.86,27.25,3985,18.7,0.8454,99.84,-99.79,321,19.31,0.7837,53.0,-51.21,-0.0617,-46.84,48.58,91.94
rsi_low_vol,M5,14,70,30,touch,1.5,2.0,100,0.3,38.66,1914,34.95,0.9297,75.05,-68.52,451,37.69,0.9784,28.6,-11.04,0.0487,-46.45,57.48,76.44,35.03,9660,35.25,0.9296,99.8,-99.72,2132,35.27,0.8678,91.2,-90.25,-0.0618,-8.6,9.47,77.93
rsi_low_vol,M5,14,80,30,cross,1.5,3.0,200,0.3,40.13,1022,23.48,0.8198,87.51,-81.38,212,26.42,0.8846,28.86,-21.43,0.0648,-58.65,59.95,79.26,38.31,5326,24.63,0.8614,99.92,-99.9,1341,24.68,0.7996,94.03,-92.21,-0.0618,-5.89,7.69,74.82
rsi_low_vol,M1,14,70,20,touch,1.5,3.0,200,0.2,32.51,5822,27.33,0.8262,100.0,-100.0,1342,27.79,0.737,97.99,-97.63,-0.0892,-2.01,2.37,76.95,33.72,28035,27.15,0.7897,100.0,-100.0,7212,28.59,0.7278,100.0,-100.0,-0.0619,0.0,0.0,74.28
rsi_low_vol,M1,14,70,30,touch,1.5,3.0,100,0.2,32.52,10034,27.98,0.8554,100.0,-100.0,2042,27.13,0.7357,99.66,-99.63,-0.1197,-0.34,0.37,79.65,34.08,49092,27.23,0.793,100.0,-100.0,11795,27.64,0.7308,100.0,-100.0,-0.0622,0.0,0.0,75.97
rsi_low_vol,M1,14,70,20,cross,1.5,2.0,200,0.2,32.51,5822,33.99,0.7054,100.0,-100.0,1141,35.5,0.6308,98.22,-98.0,-0.0746,-1.78,2.0,80.4,33.72,28035,34.91,0.7071,100.0,-100.0,6542,36.78,0.6446,100.0,-100.0,-0.0625,0.0,0.0,76.66
rsi_low_vol,M5,14,80,20,touch,1.5,3.0,100,0.3,38.66,220,22.27,0.7629,46.73,-37.74,25,16.0,0.4721,15.99,-12.26,-0.2908,-30.74,25.48,88.64,35.03,1230,25.2,0.8937,77.45,-71.48,145,25.52,0.831,33.6,-20.95,-0.0627,-43.85,50.53,88.21
rsi_low_vol,M1,14,80,30,touch,1.5,4.0,50,0.3,40.91,5609,21.64,0.9001,99.93,-99.86,1140,22.46,0.8314,90.59,-88.91,-0.0687,-9.34,10.95,79.68,42.16,27661,20.88,0.8279,100.0,-100.0,7006,20.7,0.7646,100.0,-100.0,-0.0633,0.0,0.0,74.67
rsi_low_vol,M1,14,80,30,touch,1.5,3.0,50,0.2,33.05,5609,28.12,0.8645,99.96,-99.96,793,27.11,0.7465,87.69,-87.41,-0.118,-12.27,12.55,85.86,34.33,27661,27.23,0.7978,100.0,-100.0,5114,27.08,0.7344,100.0,-100.0,-0.0634,0.0,0.0,81.51
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,100,0.3,30.26,362,20.99,1.0755,43.0,15.65,37,18.92,0.8484,14.59,-5.42,-0.2271,-28.41,-21.07,89.78,30.47,1901,18.62,0.8817,91.18,-89.59,250,18.4,0.8175,50.18,-36.2,-0.0642,-41.0,53.39,86.85
rsi_low_vol,M5,14,70,20,touch,1.5,3.0,200,0.3,40.13,1113,24.98,0.8792,85.12,-71.97,349,23.21,0.7516,62.53,-55.48,-0.1276,-22.59,16.49,68.64,38.31,5564,27.07,0.9726,96.99,-87.71,1573,27.27,0.9081,90.97,-77.12,-0.0645,-6.02,10.59,71.73
rsi_low_vol,M1,21,70,20,touch,1.5,3.0,100,0.3,40.4,2234,27.62,0.8552,96.3,-96.12,357,26.05,0.6957,70.01,-67.88,-0.1595,-26.29,28.24,84.02,41.84,10544,27.5,0.8321,100.0,-100.0,2134,28.77,0.7667,99.55,-99.48,-0.0654,-0.45,0.52,79.76
rsi_low_vol,M5,21,80,30,touch,1.5,4.0,100,0.3,38.66,391,20.72,0.9466,52.24,-22.74,31,19.35,0.8268,11.25,-5.36,-0.1198,-40.99,17.38,92.07,35.03,2117,20.41,0.9357,92.79,-79.81,233,20.6,0.87,40.05,-27.57,-0.0657,-52.74,52.24,88.99
rsi_low_vol,M1,14,80,30,touch,1.5,2.0,50,0.3,40.91,5609,37.73,0.8191,99.98,-99.98,1140,35.26,0.6777,96.35,-96.28,-0.1414,-3.63,3.7,79.68,42.16,27661,36.48,0.7499,100.0,-100.0,7006,36.11,0.6842,100.0,-100.0,-0.0657,0.0,0.0,74.67
rsi_low_vol,M1,21,70,20,touch,1.5,3.0,100,0.2,32.52,2234,27.62,0.8552,96.3,-96.12,222,29.28,0.8046,40.19,-36.08,-0.0506,-56.11,60.04,90.06,34.08,10544,27.5,0.8321,100.0,-100.0,1485,28.82,0.7663,98.15,-97.49,-0.0658,-1.85,2.51,85.92
rsi_low_vol,M1,14,70,30,touch,1.5,4.0,200,0.2,32.51,10034,21.71,0.8965,100.0,-100.0,2384,23.36,0.8291,99.4,-99.18,-0.0674,-0.6,0.82,76.24,33.72,49092,21.01,0.8274,100.0,-100.0,13143,22.17,0.7614,100.0,-100.0,-0.066,0.0,0.0,73.23
rsi_low_vol,M1,14,70,30,touch,1.5,2.0,50,0.2,33.05,10034,36.88,0.786,100.0,-100.0,1666,35.77,0.6898,99.07,-99.0,-0.0962,-0.93,1.0,83.4,34.33,49092,36.29,0.7405,100.0,-100.0,10099,35.9,0.6745,100.0,-100.0,-0.066,0.0,0.0,79.43
rsi_low_vol,M1,21,80,30,cross,1.5,2.0,100,0.2,32.52,2062,34.53,0.7449,99.04,-98.89,141,27.66,0.4645,57.68,-53.84,-0.2804,-41.36,45.05,93.16,34.08,10492,35.32,0.7476,100.0,-100.0,1164,37.2,0.6814,97.03,-96.59,-0.0662,-2.97,3.41,88.91
rsi_low_vol,M1,21,70,20,touch,1.5,4.0,200,0.3,40.58,2234,20.37,0.8629,96.91,-96.61,467,22.91,0.8247,64.56,-61.5,-0.0382,-32.35,35.11,79.1,41.72,10544,20.9,0.85,100.0,-100.0,2647,22.78,0.7836,99.9,-99.88,-0.0664,-0.1,0.12,74.9
rsi_low_vol,M15,14,80,30,cross,1.5,2.0,50,0.3,43.15,362,35.64,1.0375,29.47,5.55,49,34.69,0.9904,9.29,-0.8,-0.0471,-20.18,-6.35,86.46,41.31,1901,33.51,0.9347,80.5,-65.23,325,32.62,0.8682,39.34,-28.96,-0.0665,-41.16,36.27,82.9
rsi_low_vol,M5,14,70,20,cross,1.5,3.0,100,0.3,38.66,1114,24.33,0.8564,86.25,-77.37,244,24.59,0.822,41.89,-33.41,-0.0344,-44.36,43.96,78.1,35.03,5564,25.04,0.8804,99.82,-99.82,1119,24.84,0.8139,86.25,-86.14,-0.0665,-13.57,13.68,79.89
rsi_low_vol,M1,14,80,30,touch,1.5,3.0,50,0.3,40.91,5609,28.12,0.8645,99.96,-99.96,1140,27.46,0.7619,94.3,-93.9,-0.1026,-5.66,6.06,79.68,42.16,27661,27.23,0.7978,100.0,-100.0,7006,26.91,0.7313,100.0,-100.0,-0.0665,0.0,0.0,74.67
rsi_low_vol,M1,14,70,20,cross,1.5,2.0,200,0.3,40.58,5822,33.99,0.7054,100.0,-100.0,1587,34.91,0.6299,99.6,-99.56,-0.0755,-0.4,0.44,72.74,41.72,28035,34.91,0.7071,100.0,-100.0,8649,36.28,0.6397,100.0,-100.0,-0.0674,0.0,0.0,69.15
rsi_low_vol,M1,14,80,20,touch,1.5,4.0,50,0.2,33.05,1397,19.11,0.8155,95.16,-93.76,56,19.64,0.6872,21.1,-18.24,-0.1283,-74.06,75.52,95.99,34.33,6604,20.73,0.8359,100.0,-100.0,474,22.78,0.7682,76.93,-73.03,-0.0677,-23.07,26.97,92.82
rsi_low_vol,M1,14,80,30,touch,1.5,4.0,100,0.3,40.4,5609,21.64,0.9001,99.93,-99.86,1415,22.05,0.7942,96.82,-96.38,-0.1059,-3.11,3.48,74.77,41.84,27661,20.88,0.8279,100.0,-100.0,8243,21.08,0.7597,100.0,-100.0,-0.0682,0.0,0.0,70.2
rsi_low_vol,M1,14,80,30,cross,1.5,2.0,100,0.2,32.52,5609,36.0,0.7755,100.0,-100.0,836,36.6,0.7016,89.3,-89.19,-0.0739,-10.7,10.81,85.1,34.08,27661,35.43,0.728,100.0,-100.0,5462,35.88,0.6597,100.0,-100.0,-0.0683,0.0,0.0,80.25
rsi_low_vol,M5,14,70,20,cross,1.5,3.0,200,0.3,40.13,1114,24.33,0.8564,86.25,-77.37,315,21.9,0.7012,64.26,-58.53,-0.1552,-21.99,18.84,71.72,38.31,5564,25.04,0.8804,99.82,-99.82,1438,25.03,0.8118,92.77,-92.4,-0.0686,-7.05,7.42,74.16
rsi_low_vol,M1,21,80,30,cross,1.5,2.0,100,0.3,40.4,2062,34.53,0.7449,99.04,-98.89,219,29.68,0.5048,68.93,-66.03,-0.2401,-30.11,32.86,89.38,41.84,10492,35.32,0.7476,100.0,-100.0,1671,36.86,0.6789,99.36,-99.25,-0.0687,-0.64,0.75,84.07
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,200,0.2,21.04,411,18.73,0.868,61.06,-41.72,58,18.97,0.8559,18.68,-8.05,-0.0121,-42.38,33.67,85.89,21.32,1950,21.03,1.0314,80.2,10.8,243,20.99,0.9624,43.07,-11.96,-0.069,-37.13,-22.76,87.54
rsi_low_vol,M5,14,70,30,touch,1.5,4.0,200,0.3,40.13,1914,20.74,0.9442,78.71,-73.08,554,20.94,0.8837,62.75,-50.29,-0.0605,-15.96,22.79,71.06,38.31,9660,20.99,0.9443,99.96,-99.87,2787,21.06,0.8752,98.73,-97.71,-0.0691,-1.23,2.16,71.15
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,50,0.3,43.15,411,18.73,0.868,61.06,-41.72,94,13.83,0.591,38.22,-30.83,-0.277,-22.84,10.89,77.13,41.31,1950,21.03,1.0314,80.2,10.8,394,20.81,0.9622,52.62,-18.62,-0.0692,-27.58,-29.42,79.79
rsi_low_vol,M1,21,70,30,cross,1.5,4.0,200,0.2,32.51,4028,18.4,0.7909,99.99,-99.99,427,22.25,0.7743,73.81,-67.3,-0.0166,-26.18,32.69,89.4,33.72,19615,19.43,0.8018,100.0,-100.0,3116,21.47,0.7325,99.99,-99.99,-0.0693,-0.01,0.01,84.11
rsi_low_vol,M15,14,70,20,touch,1.5,2.0,100,0.3,30.26,411,34.55,0.9813,37.84,-9.0,84,34.52,0.9496,17.71,-3.74,-0.0317,-20.13,5.26,79.56,30.47,1950,35.28,1.0083,67.03,-8.51,345,34.49,0.9389,32.64,-16.79,-0.0694,-34.39,-8.28,82.31
rsi_low_vol,M5,21,70,30,cross,1.5,2.0,100,0.2,33.09,835,32.1,0.835,74.66,-66.6,52,36.54,0.9553,13.91,-2.18,0.1203,-60.75,64.42,93.77,29.38,3985,33.02,0.8624,98.9,-98.78,271,32.84,0.7928,43.38,-36.76,-0.0696,-55.52,62.02,93.2
rsi_low_vol,M1,14,70,30,cross,1.5,2.0,200,0.3,40.58,10034,34.97,0.7373,100.0,-100.0,2786,36.4,0.6736,99.98,-99.97,-0.0637,-0.02,0.03,72.23,41.72,49092,35.14,0.7139,100.0,-100.0,15665,36.13,0.6437,100.0,-100.0,-0.0702,0.0,0.0,68.09
rsi_low_vol,M1,21,80,30,touch,1.5,3.0,50,0.3,40.91,2062,26.53,0.8247,98.21,-97.27,188,23.94,0.6366,57.59,-51.44,-0.1881,-40.62,45.83,90.88,42.16,10492,27.58,0.8347,100.0,-100.0,1570,28.15,0.7641,98.48,-97.91,-0.0706,-1.52,2.09,85.04
rsi_low_vol,M1,14,80,20,cross,1.5,4.0,200,0.2,32.51,1397,18.47,0.83,93.94,-92.05,139,22.3,0.747,42.22,-34.11,-0.083,-51.72,57.94,90.05,33.72,6604,19.37,0.8115,100.0,-100.0,912,22.92,0.7409,94.01,-94.01,-0.0706,-5.99,5.99,86.19
rsi_low_vol,M1,21,70,20,cross,1.5,2.0,200,0.2,32.51,2234,34.29,0.7337,99.43,-99.38,231,44.59,0.921,36.46,-15.45,0.1873,-62.97,83.93,89.66,33.72,10544,35.4,0.7463,100.0,-100.0,1667,37.85,0.6754,99.3,-99.29,-0.0709,-0.7,0.71,84.19
rsi_low_vol,M5,14,70,30,touch,1.5,3.0,100,0.3,38.66,1914,26.07,0.9329,80.05,-73.65,451,27.27,0.9336,40.0,-27.42,0.0007,-40.05,46.23,76.44,35.03,9660,26.7,0.9528,99.78,-99.45,2132,26.41,0.8816,93.72,-91.61,-0.0712,-6.06,7.84,77.93
rsi_low_vol,M5,14,70,30,touch,1.5,4.0,200,0.2,29.49,1914,20.74,0.9442,78.71,-73.08,388,21.91,0.9263,44.04,-28.9,-0.0179,-34.67,44.18,79.73,27.25,9660,20.99,0.9443,99.96,-99.87,1818,21.23,0.8728,94.86,-91.97,-0.0715,-5.1,7.9,81.18
rsi_low_vol,M5,14,70,20,touch,1.5,3.0,50,0.2,36.77,1113,24.98,0.8792,85.12,-71.97,178,23.03,0.7581,43.83,-32.89,-0.1211,-41.29,39.08,84.01,36.46,5564,27.07,0.9726,96.99,-87.71,1003,26.52,0.901,74.67,-62.85,-0.0716,-22.32,24.86,81.97
rsi_low_vol,M15,14,70,20,touch,1.5,3.0,50,0.3,43.15,411,23.84,0.8804,54.18,-36.36,94,21.28,0.742,29.61,-19.49,-0.1384,-24.57,16.87,77.13,41.31,1950,26.46,1.0124,73.64,-10.72,394,25.63,0.9406,44.37,-21.79,-0.0718,-29.27,-11.07,79.79
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,200,0.3,30.01,362,20.99,1.0755,43.0,15.65,39,15.38,0.6621,19.49,-11.81,-0.4134,-23.51,-27.46,89.23,30.41,1901,18.62,0.8817,91.18,-89.59,263,18.25,0.8089,47.89,-38.94,-0.0728,-43.29,50.65,86.17
rsi_low_vol,M1,21,80,30,touch,1.5,4.0,50,0.2,33.05,2062,19.64,0.8312,98.59,-97.67,129,19.38,0.6417,45.36,-41.36,-0.1895,-53.23,56.31,93.74,34.33,10492,21.1,0.8624,100.0,-100.0,1076,21.84,0.7895,94.04,-92.58,-0.0729,-5.96,7.42,89.74
